id	item_abstract	item_ortho	audio	item_type	bigram	is_training_word	is_training_root	is_training_residue	root_frequency	residue_frequency	root_extractability	residue_extractability	template	variation
pubbo_train	pubbo	laimmoh	laimmoh.wav	train	4	1	1	1	4	4	1	1	rsrsr	c7
dakdi_train	dakdi	pahspee	pahspee.wav	train	4	1	1	1	4	4	1	1	rsrsr	c7
pebpo_train	pebpo	leimloh	leimloh.wav	train	4	1	1	1	4	4	1	1	rsrsr	c7
batda_train	batda	mahtpah	mahtpah.wav	train	4	1	1	1	4	4	1	1	rsrsr	c7
pobko_train	pobko	lohmsoh	lohmsoh.wav	train	4	1	1	1	4	4	1	1	rsrsr	c7
tagde_train	tagde	tahkpei	tahkpei.wav	train	4	1	1	1	4	4	1	1	rsrsr	c7
dikgi_train	dikgi	peeskee	peeskee.wav	train	4	1	1	1	4	4	1	1	rsrsr	c7
kupby_train	kupby	sailmoo	sailmoo.wav	train	4	1	1	1	4	4	1	1	rsrsr	c7
dokki_train	dokki	pohssee	pohssee.wav	train	4	1	1	1	4	4	1	1	rsrsr	c7
tugbe_train	tugbe	taikmei	taikmei.wav	train	4	1	1	1	4	4	1	1	rsrsr	c7
bitga_train	bitga	meetkah	meetkah.wav	train	4	1	1	1	4	4	1	1	rsrsr	c7
keppy_train	keppy	seilloo	seilloo.wav	train	4	1	1	1	4	4	1	1	rsrsr	c7
bytta_train	bytta	moottah	moottah.wav	train	4	1	1	1	4	4	1	1	rsrsr	c7
gedpu_train	gedpu	keiplai	keiplai.wav	train	4	1	1	1	4	4	1	1	rsrsr	c7
kypty_train	kypty	sooltoo	sooltoo.wav	train	8	1	1	1	4	4	1	1	rsrsr	c7
gidgu_train	gidgu	keepkai	keepkai.wav	train	4	1	1	1	4	4	1	1	rsrsr	c7
tygte_train	tygte	tooktei	tooktei.wav	train	4	1	1	1	4	4	1	1	rsrsr	c7
godku_train	godku	kohpsai	kohpsai.wav	train	4	1	1	1	4	4	1	1	rsrsr	c7
pabdo_test	pabdo	lahmpoh	lahmpoh.wav	test	4	1	1	1	4	4	1	1	rsrsr	c7
dukti_test	dukti	paistee	paistee.wav	test	4	1	1	1	4	1	1	1	rsrsr	c7
gutbi_test	gutbi	kaitmee	kaitmee.wav	test	4	1	1	1	1	4	1	1	rsrsr	c7
detka_test	detka	peitsah	peitsah.wav	test	4	1	1	1	1	1	0	0	rsrsr	c7
betpa_test	betpa	meitlah	meitlah.wav	test	4	0	1	1	4	4	1	1	rsrsr	c7
kapby_test	kapby	sahlmoo	sahlmoo.wav	test	4	0	1	1	4	1	1	1	rsrsr	c7
pidgu_test	pidgu	leepkai	leepkai.wav	test	4	0	1	1	1	4	1	1	rsrsr	c7
togde_test	togde	tohkpei	tohkpei.wav	test	4	0	1	1	4	1	1	0	rsrsr	c7
bodku_test	bodku	mohpsai	mohpsai.wav	test	4	0	1	1	1	4	0	1	rsrsr	c7
gedtu_test	gedtu	keiptai	keiptai.wav	test	4	0	1	0	4	0	1	0	rsrsr	c7
pyttu_test	pyttu	loottai	loottai.wav	test	4	0	0	1	0	4	0	1	rsrsr	c7
bokpi_test	bokpi	mohslee	mohslee.wav	test	4	0	1	1	1	1	1	1	rsrsr	c7
kigpe_test	kigpe	seeklei	seeklei.wav	test	4	0	1	1	1	1	1	0	rsrsr	c7
kepgo_test	kepgo	seilkoh	seilkoh.wav	test	0	0	1	1	1	1	0	1	rsrsr	c7
gybby_test	gybby	koommoo	koommoo.wav	test	4	0	1	1	1	1	0	0	rsrsr	c7
tibdo_test	tibdo	teempoh	teempoh.wav	test	4	0	1	0	1	0	1	0	rsrsr	c7
dibky_test	dibky	peemsoo	peemsoo.wav	test	4	0	0	1	0	1	0	1	rsrsr	c7
tupky_test	tupky	tailsoo	tailsoo.wav	test	4	0	1	0	1	0	0	0	rsrsr	c7
kugda_test	kugda	saikpah	saikpah.wav	test	4	0	0	1	0	1	0	0	rsrsr	c7
gappu_distractor	gappu	kahllai	kahllai.wav	distractor	4	0	0	0	0	0	0	0	rsrsr	c7
buggo_distractor	buggo	maikkoh	maikkoh.wav	distractor	4	0	0	0	0	0	0	0	rsrsr	c7
tipbi_distractor	tipbi	teelmee	teelmee.wav	distractor	4	0	0	0	0	0	0	0	rsrsr	c7
kebde_distractor	kebde	seimpei	seimpei.wav	distractor	4	0	0	0	0	0	0	0	rsrsr	c7
tudpu_distractor	tudpu	taiplai	taiplai.wav	distractor	4	0	0	0	0	0	0	0	rsrsr	c7
gotga_distractor	gotga	kohtkah	kohtkah.wav	distractor	4	0	0	0	0	0	0	0	rsrsr	c7
pobby_distractor	pobby	lohmmoo	lohmmoo.wav	distractor	4	0	0	0	0	0	0	0	rsrsr	c7
datko_distractor	datko	pahtsoh	pahtsoh.wav	distractor	4	0	0	0	0	0	0	0	rsrsr	c7
depbu_distractor	depbu	peilmai	peilmai.wav	distractor	4	0	0	0	0	0	0	0	rsrsr	c7
pydpe_distractor	pydpe	looplei	looplei.wav	distractor	4	0	0	0	0	0	0	0	rsrsr	c7
bypdi_distractor	bypdi	moolpee	moolpee.wav	distractor	4	0	0	0	0	0	0	0	rsrsr	c7
tikbu_distractor	tikbu	teesmai	teesmai.wav	distractor	4	0	0	0	0	0	0	0	rsrsr	c7
gydky_distractor	gydky	koopsoo	koopsoo.wav	distractor	4	0	0	0	0	0	0	0	rsrsr	c7
gibta_distractor	gibta	keemtah	keemtah.wav	distractor	0	0	0	0	0	0	0	0	rsrsr	c7
badge_distractor	badge	mahpkei	mahpkei.wav	distractor	4	0	0	0	0	0	0	0	rsrsr	c7
kaggu_distractor	kaggu	sahkkai	sahkkai.wav	distractor	4	0	0	0	0	0	0	0	rsrsr	c7
pykdo_distractor	pykdo	loospoh	loospoh.wav	distractor	4	0	0	0	0	0	0	0	rsrsr	c7
dekbu_distractor	dekbu	peismai	peismai.wav	distractor	4	0	0	0	0	0	0	0	rsrsr	c7
kotty_distractor	kotty	sohttoo	sohttoo.wav	distractor	4	0	0	0	0	0	0	0	rsrsr	c7
