id	item_abstract	item_ortho	audio	item_type	bigram	is_training_word	is_training_root	is_training_residue	root_frequency	residue_frequency	root_extractability	residue_extractability	template	variation
gobdy_train	gobdy	taimpoh	taimpoh.wav	train	64	1	1	1	4	4	1	1	rrrss	a5
digbi_train	digbi	peitmei	peitmei.wav	train	64	1	1	1	4	4	1	1	rrrss	a5
butte_train	butte	meekkah	meekkah.wav	train	64	1	1	1	4	4	1	1	rrrss	a5
digpo_train	digpo	peitlai	peitlai.wav	train	64	1	1	1	4	4	1	1	rrrss	a5
gobte_train	gobte	taimkah	taimkah.wav	train	64	1	1	1	4	4	1	1	rrrss	a5
kepbi_train	kepbi	sahlmei	sahlmei.wav	train	64	1	1	1	4	4	1	1	rrrss	a5
butgu_train	butgu	meektee	meektee.wav	train	64	1	1	1	4	4	1	1	rrrss	a5
kepka_train	kepka	sahlsoo	sahlsoo.wav	train	64	1	1	1	4	4	1	1	rrrss	a5
tydgu_train	tydgu	kohptee	kohptee.wav	train	64	1	1	1	4	4	1	1	rrrss	a5
butka_train	butka	meeksoo	meeksoo.wav	train	64	1	1	1	4	4	1	1	rrrss	a5
tydbi_train	tydbi	kohpmei	kohpmei.wav	train	64	1	1	1	4	4	1	1	rrrss	a5
gobka_train	gobka	taimsoo	taimsoo.wav	train	64	1	1	1	4	4	1	1	rrrss	a5
tydpo_train	tydpo	kohplai	kohplai.wav	train	64	1	1	1	4	4	1	1	rrrss	a5
pakdy_test	pakdy	loospoh	loospoh.wav	test	64	1	1	1	4	4	1	1	rrrss	a5
digga_test	digga	peittoo	peittoo.wav	test	16	1	1	1	4	1	1	1	rrrss	a5
gidte_test	gidte	teipkah	teipkah.wav	test	4	1	1	1	1	4	1	1	rrrss	a5
kudky_test	kudky	seepsoh	seepsoh.wav	test	1	1	1	1	1	1	0	0	rrrss	a5
kepgu_test	kepgu	sahltee	sahltee.wav	test	64	0	1	1	4	4	1	1	rrrss	a5
butde_test	butde	meekpah	meekpah.wav	test	16	0	1	1	4	1	1	1	rrrss	a5
bykbi_test	bykbi	mohsmei	mohsmei.wav	test	4	0	1	1	1	4	1	1	rrrss	a5
gobbe_test	gobbe	taimmah	taimmah.wav	test	16	0	1	1	4	1	1	0	rrrss	a5
batpo_test	batpo	mooklai	mooklai.wav	test	4	0	1	1	1	4	0	1	rrrss	a5
tydge_test	tydge	kohptah	kohptah.wav	test	16	0	1	0	4	0	1	0	rrrss	a5
degka_test	degka	pahtsoo	pahtsoo.wav	test	4	0	0	1	0	4	0	1	rrrss	a5
toptu_test	toptu	kailkee	kailkee.wav	test	1	0	1	1	1	1	1	1	rrrss	a5
dupti_test	dupti	peelkei	peelkei.wav	test	1	0	1	1	1	1	1	0	rrrss	a5
pybbo_test	pybbo	lohmmai	lohmmai.wav	test	1	0	1	1	1	1	0	1	rrrss	a5
kibko_test	kibko	seimsai	seimsai.wav	test	1	0	1	1	1	1	0	0	rrrss	a5
dotpy_test	dotpy	paikloh	paikloh.wav	test	1	0	1	0	1	0	1	0	rrrss	a5
pekpi_test	pekpi	lahslei	lahslei.wav	test	1	0	0	1	0	1	0	1	rrrss	a5
gekdu_test	gekdu	tahspee	tahspee.wav	test	1	0	1	0	1	0	0	0	rrrss	a5
tupda_test	tupda	keelpoo	keelpoo.wav	test	1	0	0	1	0	1	0	0	rrrss	a5
pobke_distractor	pobke	laimsah	laimsah.wav	distractor	64	0	0	0	0	0	0	0	rrrss	a5
gupty_distractor	gupty	teelkoh	teelkoh.wav	distractor	16	0	0	0	0	0	0	0	rrrss	a5
katpe_distractor	katpe	sooklah	sooklah.wav	distractor	4	0	0	0	0	0	0	0	rrrss	a5
kybge_distractor	kybge	sohmtah	sohmtah.wav	distractor	1	0	0	0	0	0	0	0	rrrss	a5
dydbu_distractor	dydbu	pohpmee	pohpmee.wav	distractor	64	0	0	0	0	0	0	0	rrrss	a5
pigpa_distractor	pigpa	leitloo	leitloo.wav	distractor	16	0	0	0	0	0	0	0	rrrss	a5
tekpy_distractor	tekpy	kahsloh	kahsloh.wav	distractor	4	0	0	0	0	0	0	0	rrrss	a5
depdi_distractor	depdi	pahlpei	pahlpei.wav	distractor	16	0	0	0	0	0	0	0	rrrss	a5
gupdu_distractor	gupdu	teelpee	teelpee.wav	distractor	4	0	0	0	0	0	0	0	rrrss	a5
bidgo_distractor	bidgo	meiptai	meiptai.wav	distractor	16	0	0	0	0	0	0	0	rrrss	a5
bakto_distractor	bakto	mooskai	mooskai.wav	distractor	4	0	0	0	0	0	0	0	rrrss	a5
tudki_distractor	tudki	keepsei	keepsei.wav	distractor	1	0	0	0	0	0	0	0	rrrss	a5
begku_distractor	begku	mahtsee	mahtsee.wav	distractor	1	0	0	0	0	0	0	0	rrrss	a5
kopta_distractor	kopta	sailkoo	sailkoo.wav	distractor	1	0	0	0	0	0	0	0	rrrss	a5
botdo_distractor	botdo	maikpai	maikpai.wav	distractor	1	0	0	0	0	0	0	0	rrrss	a5
gybba_distractor	gybba	tohmmoo	tohmmoo.wav	distractor	1	0	0	0	0	0	0	0	rrrss	a5
tibgi_distractor	tibgi	keimtei	keimtei.wav	distractor	1	0	0	0	0	0	0	0	rrrss	a5
datku_distractor	datku	pooksee	pooksee.wav	distractor	1	0	0	0	0	0	0	0	rrrss	a5
gykby_distractor	gykby	tohsmoh	tohsmoh.wav	distractor	1	0	0	0	0	0	0	0	rrrss	a5
